KTOS,"Kratos Defense & Security Solutions, Inc.",21.17,2598747229.76,n/a,n/a,Capital Goods,Military/Government/Technical
SCX,L.S. Starrett Company (The),3.81,26997717.15,n/a,n/a,Capital Goods,Industrial Machinery/Components
LHX,"L3Harris Technologies, Inc.",191.99,40339409983.63,n/a,n/a,Capital Goods,Industrial Machinery/Components
LCII,LCI Industries ,125.78,3163893137.74,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
LEA,Lear Corporation,142.95,8582544172.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
LII,"Lennox International, Inc.",287.83,11020837714.17,n/a,1999,Capital Goods,Industrial Machinery/Components
LFAC,LF Capital Acquistion Corp.,10.5912,170524812.4056,n/a,2018,Capital Goods,Homebuilding
LFACU,LF Capital Acquistion Corp.,11.5,0,n/a,2018,Capital Goods,Homebuilding
LFACW,LF Capital Acquistion Corp.,1.8,0,n/a,2018,Capital Goods,Homebuilding
LPL,"LG Display Co., Ltd.",6.87,4916387718,n/a,2004,Capital Goods,Industrial Machinery/Components
LGIH,"LGI Homes, Inc.",108.05,2712101029.3,n/a,2013,Capital Goods,Homebuilding
LGL,"LGL Group, Inc. (The)",9.64,50256404.8,n/a,n/a,Capital Goods,Industrial Machinery/Components
LI,Li Auto Inc.,35.99,3419050000,95000000,2020,Capital Goods,Auto Manufacturing
LCUT,"Lifetime Brands, Inc.",13.47,293215229.4,n/a,1991,Capital Goods,Industrial Machinery/Components
LNN,Lindsay Corporation,115.82,1258412791.72,n/a,n/a,Capital Goods,Industrial Machinery/Components
LMT,Lockheed Martin Corporation,365,102121067655,n/a,n/a,Capital Goods,Military/Government/Technical
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,5.49,654408000,n/a,2017,Capital Goods,Building Materials
RIDE,Lordstown Motors Corp.,24.6,4057743505.8,n/a,2019,Capital Goods,Auto Manufacturing
RIDEW,Lordstown Motors Corp.,9,0,n/a,2019,Capital Goods,Auto Manufacturing
LITE,Lumentum Holdings Inc.,86.38,6521690000,n/a,n/a,Capital Goods,Telecommunications Equipment
LDL,"Lydall, Inc.",27.4,485895954.6,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
MDC,"M.D.C. Holdings, Inc.",48.27,3131140371.51,n/a,n/a,Capital Goods,Homebuilding
MHO,"M/I Homes, Inc.",45.45,1306489747.05,n/a,1993,Capital Goods,Homebuilding
MAGS,Magal Security Systems Ltd.,4.01,92847479.85,n/a,1993,Capital Goods,Telecommunications Equipment
MGA,"Magna International, Inc.",61.42,18380783148.78,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
