PRT,PermRock Royalty Trust,3.15,38322055.8,n/a,2018,Energy,Oil & Gas Production
PTR,PetroChina Company Limited,31.85,58292181429.3,n/a,n/a,Energy,Oil & Gas Production
PBR,Petroleo Brasileiro S.A.- Petrobras,9.57,62416503029.1,n/a,n/a,Energy,Oil & Gas Production
PSX,Phillips 66,60.58,26461355207.3,n/a,n/a,Energy,Integrated oil Companies
PSXP,Phillips 66 Partners LP,26.88,6137783124.48,n/a,2013,Energy,Natural Gas Distribution
PHX,PHX Minerals Inc.,1.73,38608570.89,n/a,n/a,Energy,Oil & Gas Production
PXD,Pioneer Natural Resources Company,100.58,16536050729.26,n/a,n/a,Energy,Oil & Gas Production
PAA,"Plains All American Pipeline, L.P.",7.94,5784104132.54,n/a,1998,Energy,Natural Gas Distribution
PAGP,"Plains Group Holdings, L.P.",7.93,1489146096.49,n/a,2013,Energy,Natural Gas Distribution
PLUG,"Plug Power, Inc.",26.39,10967638820.32,n/a,1999,Energy,Industrial Machinery/Components
PDS,Precision Drilling Corporation,19.13,262081000,n/a,n/a,Energy,Oil & Gas Production
PNRG,PrimeEnergy Resources Corporation,61.5,122641885.5,n/a,n/a,Energy,Oil & Gas Production
PFIE,"Profire Energy, Inc.",0.9101,43648015.5782,n/a,n/a,Energy,Metal Fabrications
PUMP,ProPetro Holding Corp.,5.77,582266723.29,n/a,2017,Energy,Oilfield Services/Equipment
QEP,"QEP Resources, Inc.",1.61,389976004.81,n/a,n/a,Energy,Oil & Gas Production
METC,"Ramaco Resources, Inc.",3.06,130713717.06,n/a,2017,Energy,Coal Mining
RRC,Range Resources Corporation,7.3,1871233272.5,n/a,n/a,Energy,Oil & Gas Production
RNGR,"Ranger Energy Services, Inc.",3.3,50803222.8,n/a,2017,Energy,Oilfield Services/Equipment
RCON,"Recon Technology, Ltd.",1.3,9363681.6,n/a,2009,Energy,Oilfield Services/Equipment
REI,"Ring Energy, Inc.",0.6283,51312381.38,n/a,n/a,Energy,Oil & Gas Production
RES,"RPC, Inc.",3.1,666709476.3,n/a,n/a,Energy,Oilfield Services/Equipment
SBR,Sabine Royalty Trust,29.187,425527342.515,n/a,n/a,Energy,Oil & Gas Production
SJT,San Juan Basin Royalty Trust,3.65,170122105.4,n/a,n/a,Energy,Oil & Gas Production
SNMP,Sanchez Midstream Partners LP,0.642,12810390.96,n/a,n/a,Energy,Oil & Gas Production
SD,"SandRidge Energy, Inc.",2.67,95928905.43,n/a,2016,Energy,Oil & Gas Production
SSL,Sasol Ltd.,7.46,4728370054.36,n/a,n/a,Energy,Oil & Gas Production
SLB,Schlumberger N.V.,20.79,28940303887.11,n/a,n/a,Energy,Oilfield Services/Equipment
WTTR,"Select Energy Services, Inc.",4.23,435881314.44,n/a,2017,Energy,Oilfield Services/Equipment
SHLX,"Shell Midstream Partners, L.P.",10.26,4035150649.62,n/a,2014,Energy,Natural Gas Distribution
SBOW,"SilverBow Resorces, Inc.",5.81,69352104.99,n/a,n/a,Energy,Oil & Gas Production
SM,SM Energy Company,4.23,484642944,n/a,n/a,Energy,Oil & Gas Production
SOI,"Solaris Oilfield Infrastructure, Inc.",6.72,304622801.28,n/a,2017,Energy,Metal Fabrications
SWN,Southwestern Energy Company,3.11,2097449443.73,n/a,n/a,Energy,Oil & Gas Production
SRLP,Sprague Resources LP,17.25,395686813.5,n/a,2013,Energy,Oil Refining/Marketing
SU,Suncor Energy  Inc.,16.09,24539676275.46,n/a,n/a,Energy,Integrated oil Companies
SNDE,Sundance Energy Inc. ,1.95,13407560.4,n/a,n/a,Energy,Oil & Gas Production
SUN,Sunoco LP,27.79,2765100636.97,n/a,2012,Energy,Integrated oil Companies
SDPI,"Superior Drilling Products, Inc.",0.4605,11796852.303,n/a,2014,Energy,Metal Fabrications
TALO,"Talos Energy, Inc.",8.56,625136705.84,n/a,2018,Energy,Oil & Gas Production
FTI,TechnipFMC plc,8.31,3734582416.23,n/a,n/a,Energy,Metal Fabrications
