DESP,"Despegar.com, Corp.",11.04,772208686.56,n/a,2017,Consumer Services,Transportation Services
DXLG,"Destination XL Group, Inc.",0.3503,18173574.509,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores
DSSI,Diamond S Shipping Inc.,6.88,278231279.84,n/a,2019,Consumer Services,Transportation Services
DRH,Diamondrock Hospitality Company,7.52,1500381977.6,n/a,2005,Consumer Services,Real Estate Investment Trusts
DKS,Dick&#39;s Sporting Goods Inc,56.81,5090100726.75,n/a,2002,Consumer Services,Other Specialty Stores
DLR,"Digital Realty Trust, Inc.",134.75,37752258409.25,n/a,2004,Consumer Services,Real Estate Investment Trusts
DDS,"Dillard&#39;s, Inc.",46.76,1028720000,n/a,n/a,Consumer Services,Department/Specialty Retail Stores
DDT,"Dillard&#39;s, Inc.",24.99,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores
DIN,"Dine Brands Global, Inc.",62.97,1033888624.53,n/a,n/a,Consumer Services,Restaurants
DISCA,"Discovery, Inc.",26.91,13212904642.47,n/a,n/a,Consumer Services,Television Services
DISCB,"Discovery, Inc.",32.25,15834863423.25,n/a,n/a,Consumer Services,Television Services
DISCK,"Discovery, Inc.",24.02,11793904478.34,n/a,n/a,Consumer Services,Television Services
DISH,DISH Network Corporation,35.87,18866398949.33,n/a,1995,Consumer Services,Television Services
DHC,Diversified Healthcare Trust ,4.41,1050763987.98,n/a,n/a,Consumer Services,Real Estate Investment Trusts
DHCNI,Diversified Healthcare Trust ,21.87,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
DHCNL,Diversified Healthcare Trust ,22.65,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
DMYT,"dMY Technology Group, Inc.",15.99,459712500,n/a,2020,Consumer Services,Services-Misc. Amusement & Recreation
DG,Dollar General Corporation,218.58,54433785708.84,n/a,2009,Consumer Services,Department/Specialty Retail Stores
DLTR,"Dollar Tree, Inc.",109.24,25692390684.48,n/a,1995,Consumer Services,Department/Specialty Retail Stores
DLPN,"Dolphin Entertainment, Inc.",3.26,21386714.92,n/a,n/a,Consumer Services,Other Consumer Services
DLPNW,"Dolphin Entertainment, Inc.",0.0356,0,n/a,n/a,Consumer Services,Other Consumer Services
DFIN,"Donnelley Financial Solutions, Inc.",16.29,543684777.3,n/a,2016,Consumer Services,Other Consumer Services
DEI,"Douglas Emmett, Inc.",30.97,5431360219.42,n/a,2006,Consumer Services,Real Estate Investment Trusts
DVD,"Dover Motorsports, Inc.",1.8727,68114559.7714,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation
DKNG,DraftKings Inc.,52.36,20510135929.36,n/a,2019,Consumer Services,Services-Misc. Amusement & Recreation
DS,Drive Shack Inc.,1.7,114287504.8,n/a,n/a,Consumer Services,Restaurants
DRE,Duke Realty Corporation,38.06,14156461568.26,n/a,n/a,Consumer Services,Real Estate Investment Trusts
DLTH,Duluth Holdings Inc.,14.7,482404740.3,n/a,2015,Consumer Services,Clothing/Shoe/Accessory Stores
DNKN,"Dunkin&#39; Brands Group, Inc.",106.34,8764231861.84,n/a,2011,Consumer Services,Restaurants
DLNG,Dynagas LNG Partners LP,2.49,88675324.2,n/a,n/a,Consumer Services,Marine Transportation
DX,"Dynex Capital, Inc.",17.61,407576511.66,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SSP,E.W. Scripps Company (The),12.76,1041211342.6,n/a,n/a,Consumer Services,Broadcasting
DEA,"Easterly Government Properties, Inc.",21.66,1759471365.9,n/a,2015,Consumer Services,Real Estate Investment Trusts
EGP,"EastGroup Properties, Inc.",136.33,5392796266.9,n/a,n/a,Consumer Services,Real Estate Investment Trusts
MOHO,ECMOHO Limited,2.66,28120948.1,10571785,2019,Consumer Services,Catalog/Specialty Distribution
LOCO,"El Pollo Loco Holdings, Inc.",15.67,571120353.12,n/a,2014,Consumer Services,Restaurants
EARN,Ellington Residential Mortgage REIT,12.2,150482559.2,n/a,2013,Consumer Services,Real Estate Investment Trusts
ESRT,"Empire State Realty Trust, Inc.",9.05,2600472684.4,n/a,2013,Consumer Services,Real Estate Investment Trusts
ENG,ENGlobal Corporation,2.08,57326226.88,n/a,n/a,Consumer Services,Military/Government/Technical
EBF,"Ennis, Inc.",16.37,427157568.62,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services
ETM,Entercom Communications Corp.,2.43,335303967.96,n/a,1999,Consumer Services,Broadcasting
EVC,Entravision Communications Corporation,2.9,244138611.2,n/a,2000,Consumer Services,Broadcasting
