REFR,Research Frontiers Incorporated,2.93,92517052.98,n/a,n/a,Miscellaneous,Multi-Sector Companies
RSSS,"Research Solutions, Inc",2.33,61176440.39,n/a,n/a,Miscellaneous,Business Services
RGP,"Resources Connection, Inc.",12.11,392767323.55,n/a,n/a,Miscellaneous,Business Services
RMNI,"Rimini Street, Inc.",4.36,332602600,n/a,2015,Miscellaneous,Business Services
RBA,Ritchie Bros. Auctioneers Incorporated,71.81,7856023263.49,n/a,n/a,Miscellaneous,Business Services
RMG,RMG Acquisition Corp.,17.75,510312500,n/a,2019,Miscellaneous,Industrial Machinery/Components
SREV,"ServiceSource International, Inc.",1.54,148757764.54,n/a,2011,Miscellaneous,Business Services
FOUR,"Shift4 Payments, Inc.",61.63,4932729922.15,n/a,2020,Miscellaneous,Business Services
SSNT,"SilverSun Technologies, Inc.",3.03,13638851.13,n/a,n/a,Miscellaneous,Business Services
SGRP,"SPAR Group, Inc.",0.94,19845149.34,n/a,n/a,Miscellaneous,Business Services
SPB           ,"Spectrum Brands Holdings, Inc.",66.83,2879195388.57,n/a,n/a,Miscellaneous,Industrial Machinery/Components
STMP,Stamps.com Inc.,187.46,3418502188.92,n/a,1999,Miscellaneous,Business Services
STCN,"Steel Connect, Inc.",0.902,56605031.648,n/a,n/a,Miscellaneous,Business Services
TRHC,"Tabula Rasa HealthCare, Inc.",34.46,821112121.88,n/a,2016,Miscellaneous,Business Services
TTGT,"TechTarget, Inc.",52.5,1475182117.5,n/a,2007,Miscellaneous,Business Services
JYNT,The Joint Corp.,25.1,352432764.6,n/a,2014,Miscellaneous,Multi-Sector Companies
OLB,"The OLB Group, Inc.",4.66,28705851.64,n/a,n/a,Miscellaneous,Business Services
NCTY,The9 Limited,2.95,5710362.2,1935716,2004,Miscellaneous,Business Services
TNET,"TriNet Group, Inc.",75,4997527200,n/a,2014,Miscellaneous,Business Services
TCOM,Trip.com Group Limited,33.59,17566765183.6,522976040,n/a,Miscellaneous,Business Services
TC,TuanChe Limited,3.6,11670368.4,3241769,2018,Miscellaneous,Business Services
UBER,"Uber Technologies, Inc.",49.66,87588723746.68,n/a,2019,Miscellaneous,Business Services
UK,Ucommune International Ltd ,7.07,526157693.11,n/a,2019,Miscellaneous,Business Services
UKOMW,Ucommune International Ltd ,0.2101,0,n/a,2019,Miscellaneous,Business Services
ULBI,Ultralife Corporation,6.75,107514371.25,n/a,1992,Miscellaneous,Industrial Machinery/Components
USAT,"USA Technologies, Inc.",8.5,554681363.5,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services
UXIN,Uxin Limited,1.38,261066748.14,189178803,2018,Miscellaneous,Business Services
VVI,Viad Corp,29.97,612240586.56,n/a,n/a,Miscellaneous,Business Services
VHC,VirnetX Holding Corp,5.42,385137449.4,n/a,n/a,Miscellaneous,Multi-Sector Companies
V,Visa Inc.,210.35,448790357553.65,n/a,n/a,Miscellaneous,Business Services
WTRH,Waitr Holdings Inc.,3.32,368513240.48,n/a,2016,Miscellaneous,Business Services
WU,Western Union Company (The),22.56,9274884142.56,n/a,n/a,Miscellaneous,Business Services
WEX,WEX Inc.,173.24,7645087263.4,n/a,n/a,Miscellaneous,Business Services
WNS,WNS (Holdings) Limited,70.41,3519838990.92,n/a,2006,Miscellaneous,Business Services
XELB,"Xcel Brands, Inc",0.98,18846419.2,n/a,n/a,Miscellaneous,Multi-Sector Companies
Z,"Zillow Group, Inc.",107.81,25084452519.61,n/a,n/a,Miscellaneous,Business Services
ZG,"Zillow Group, Inc.",110.35,25675441383.35,n/a,2011,Miscellaneous,Business Services
